Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Gampola,2024-12-20,No Leasing,USED,Available,Available,Available,Available,12.85
CHERY,QQ,2009,798.0,Manual,Petrol,176000.0,Polonnaruwa,2024-12-17,No Leasing,USED,Available,Available,Available,Available,12.4
CHERY,QQ,2009,800.0,Manual,Petrol,176000.0,Matara,2024-12-16,No Leasing,USED,Available,Available,Available,Available,14.95
CHERY,QQ,2011,800.0,Manual,Petrol,154000.0,Bandarawela,2024-12-13,No Leasing,USED,Available,Available,Not_Available,Available,13.85
CHERY,QQ,2010,670.0,Manual,Petrol,165000.0,Gampaha,2024-12-10,No Leasing,USED,Not_Available,Not_Available,Available,Available,18.375
CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Beruwala,2024-12-09,No Leasing,USED,Available,Available,Available,Not_Available,12.5
CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Warakapola,2024-12-05,No Leasing,USED,Available,Available,Available,Available,14.5
CHERY,QQ,2009,800.0,Manual,Petrol,176000.0,Hanwella,2024-12-04,No Leasing,USED,Available,Available,Available,Available,15.0
CHERY,QQ 308,2007,800.0,Manual,Petrol,198000.0,Badulla,2025-01-16,No Leasing,USED,Available,Available,Available,Available,13.0
CHERY,QQ 308,2007,833.0,Manual,Petrol,198000.0,Kalutara,2025-01-28,No Leasing,USED,Available,Available,Available,Available,13.0
CHERY,QQ 308,2006,800.0,Manual,Petrol,209000.0,Polonnaruwa,2025-01-21,No Leasing,USED,Available,Available,Available,Available,13.25
CHERY,QQ 308,2011,900.0,Manual,Petrol,154000.0,Padukka,2024-12-10,No Leasing,USED,Available,Available,Available,Available,13.75
CHEVROLET,AVEO,2007,1400.0,Manual,Petrol,198000.0,Balangoda,2025-01-30,No Leasing,USED,Not_Available,Available,Not_Available,Available,31.0
CHEVROLET,AVEO,2008,1200.0,Manual,Petrol,187000.0,Galle,2025-01-22,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,23.75
CHEVROLET,AVEO,2008,1400.0,Manual,Petrol,187000.0,Ampara,2024-12-31,No Leasing,USED,Available,Available,Available,Available,35.5
CHEVROLET,AVEO UVA LT,2007,1100.0,Manual,Petrol,198000.0,Minuwangoda,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Available,27.0
CHEVROLET,BEAT,2011,1200.0,Manual,Petrol,154000.0,Kiribathgoda,2024-12-04,No Leasing,USED,Available,Available,Not_Available,Available,27.5
CHEVROLET,CRUZE,2003,1300.0,Automatic,Petrol,242000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,35.5
CHEVROLET,CRUZE,2003,1300.0,Automatic,Petrol,242000.0,Moratuwa,2025-02-05,No Leasing,USED,Available,Available,Available,Available,34.85
CHEVROLET,CRUZE,2002,1300.0,Automatic,Petrol,253000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,35.85
CHEVROLET,CRUZE,2004,1320.0,Automatic,Petrol,231000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Available,Not_Available,37.375
CHEVROLET,CRUZE,2003,1320.0,Automatic,Petrol,242000.0,Gampaha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,39.5
CHEVROLET,CRUZE,2002,1320.0,Automatic,Petrol,253000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,39.9
CHEVROLET,CRUZE,2006,1300.0,Automatic,Petrol,209000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,37.0
CHEVROLET,CRUZE,2004,1300.0,Automatic,Petrol,231000.0,Badulla,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,37.375
CHEVROLET,CRUZE,2002,1300.0,Automatic,Petrol,253000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,36.75
CHEVROLET,CRUZE,2004,1320.0,Automatic,Petrol,231000.0,Kelaniya,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Available,36.0
CHEVROLET,CRUZE,2004,1330.0,Automatic,Petrol,231000.0,Kadawatha,2025-01-30,No Leasing,USED,Available,Available,Available,Available,35.75
CHEVROLET,CRUZE,2006,1300.0,Automatic,Petrol,209000.0,Kegalle,2025-01-17,No Leasing,USED,Available,Available,Available,Available,37.5
CHEVROLET,CRUZE,2003,1320.0,Automatic,Petrol,242000.0,Nuwara-Eliya,2025-01-15,No Leasing,USED,Available,Available,Available,Available,37.9
CHEVROLET,CRUZE,2006,1300.0,Automatic,Petrol,209000.0,Horana,2025-01-14,No Leasing,NEW,Available,Available,Not_Available,Available,39.0
CHEVROLET,CRUZE,2004,1320.0,Automatic,Petrol,231000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Available,Not_Available,37.375
CHEVROLET,CRUZE,2004,1300.0,Automatic,Petrol,231000.0,Kurunegala,2025-01-06,No Leasing,USED,Available,Available,Available,Available,39.5
CHEVROLET,CRUZE,2004,1300.0,Automatic,Petrol,231000.0,Gampaha,2025-01-05,No Leasing,USED,Available,Available,Available,Available,37.0
CHEVROLET,CRUZE,2004,1320.0,Automatic,Petrol,231000.0,Colombo,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Available,37.0
CHEVROLET,CRUZE,2002,1300.0,Automatic,Petrol,253000.0,Mirigama,2025-01-27,No Leasing,USED,Available,Available,Available,Available,35.0
CHEVROLET,CRUZE,2003,1320.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-01-26,No Leasing,USED,Available,Available,Available,Available,36.5
CHEVROLET,CRUZE,2003,1300.0,Automatic,Petrol,242000.0,Nugegoda,2025-01-25,No Leasing,USED,Available,Available,Available,Available,37.9
CHEVROLET,CRUZE,2004,1300.0,Automatic,Petrol,231000.0,Kandy,2025-01-22,No Leasing,USED,Available,Available,Available,Available,39.0
CHEVROLET,CRUZE,2002,1300.0,Manual,Petrol,253000.0,Mirigama,2024-12-18,No Leasing,USED,Available,Available,Available,Available,36.875
CHEVROLET,CRUZE,2003,1300.0,Automatic,Petrol,242000.0,Gampaha,2024-12-15,No Leasing,USED,Available,Available,Available,Available,39.9
CHEVROLET,CRUZE GM,2005,1300.0,Automatic,Petrol,220000.0,Matugama,2025-02-04,No Leasing,USED,Available,Available,Available,Available,35.0
CHEVROLET,CRUZE GM,2004,1320.0,Automatic,Petrol,231000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Available,Available,41.33125000000002
CHEVROLET,CRUZE GM,2003,1300.0,Automatic,Petrol,242000.0,Dehiwala-Mount-Lavinia,2025-01-14,No Leasing,USED,Available,Available,Available,Available,37.9
CHEVROLET,CRUZE GM,2005,1319.0,Automatic,Petrol,220000.0,Hatton,2025-01-07,No Leasing,USED,Available,Available,Available,Available,37.95
CHEVROLET,CRUZE GM LIMITED,2004,1300.0,Automatic,Petrol,231000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,39.5
CHEVROLET,CRUZE JAPAN GM SPORT,2004,1300.0,Automatic,Petrol,231000.0,Kadawatha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,38.5
CHEVROLET,SPORT,2012,1200.0,Manual,Petrol,143000.0,Kesbewa,2025-02-01,No Leasing,USED,Available,Available,Available,Available,325.0
CHEVROLET,UVA AVEO LT,2007,1198.0,Manual,Petrol,198000.0,Colombo,2024-12-18,No Leasing,USED,Available,Available,Not_Available,Available,28.0
CHEVROLET,UVA HACHBACK,2008,1300.0,Manual,Petrol,187000.0,Ratnapura,2025-01-03,No Leasing,USED,Available,Available,Not_Available,Available,25.0
CITROEN,E-C4,2024,1500.0,Manual,Electric,11000.0,Kotte,2024-12-31,No Leasing,NEW,Available,Available,Available,Available,228.5
DAEWOO,CIELO,1996,1500.0,Manual,Petrol,319000.0,Gampaha,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,9.85
DAEWOO,DAEWOO,1996,1500.0,Automatic,Petrol,319000.0,Kurunegala,2025-01-10,Ongoing Lease,USED,Available,Available,Not_Available,Available,17.5
DAEWOO,DAEWOO,1987,1234.0,Manual,Petrol,418000.0,Kurunegala,2024-12-08,No Leasing,USED,Available,Available,Available,Not_Available,4.25
DAEWOO,ESPERO GLXI KOREA,2001,1500.0,Manual,Petrol,264000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,19.75
DAEWOO,KALOS,2003,1500.0,Automatic,Petrol,242000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,30.0
DAEWOO,LANOS,2002,1500.0,Manual,Petrol,253000.0,Kottawa,2024-12-11,No Leasing,USED,Available,Available,Available,Available,18.5
DAEWOO,LEGANZA,2002,2000.0,Automatic,Petrol,253000.0,Kandy,2025-02-03,No Leasing,USED,Available,Available,Available,Available,20.0
DAEWOO,LEGANZA,2000,2198.0,Manual,Petrol,275000.0,Ragama,2024-12-19,No Leasing,USED,Available,Available,Available,Available,13.5
DAEWOO,MATIZ,1999,800.0,Manual,Petrol,286000.0,Kadawatha,2025-01-25,No Leasing,USED,Available,Available,Available,Available,12.75
DAEWOO,MATIZ,2001,800.0,Automatic,Petrol,264000.0,Horana,2024-12-07,No Leasing,USED,Available,Available,Not_Available,Available,17.75
DAEWOO,NUBIRA,2000,1568.0,Automatic,Petrol,275000.0,Panadura,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,17.95
DAEWOO,NUBIRA,1999,1500.0,Manual,Petrol,286000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,20.25
DAEWOO,NUBIRA,2002,1499.0,Automatic,Petrol,253000.0,Colombo,2025-01-31,No Leasing,USED,Available,Available,Available,Available,16.5
DAEWOO,RACER,1995,1500.0,Manual,Petrol,330000.0,Chilaw,2025-01-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.25
DAEWOO,RACER,1994,1500.0,Manual,Petrol,341000.0,Pannala,2024-12-05,No Leasing,USED,Available,Available,Available,Not_Available,10.0
DAEWOO,RACER GTI SPORT,1994,1500.0,Manual,Petrol,341000.0,Ratnapura,2025-02-04,No Leasing,USED,Available,Available,Available,Available,12.75
DAIHATSU,BOOM,2004,1000.0,Automatic,Petrol,231000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,41.75
DAIHATSU,CHARADE,1986,1200.0,Manual,Diesel,429000.0,Negombo,2025-01-16,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5
DAIHATSU,CHARADE,1991,1000.0,Manual,Petrol,374000.0,Matara,2025-01-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.0
DAIHATSU,CHARADE,1987,990.0,Manual,Petrol,418000.0,Kegalle,2025-01-24,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.0
DAIHATSU,CHARADE,1989,1000.0,Manual,Diesel,396000.0,Balangoda,2025-01-24,No Leasing,USED,Available,Available,Available,Available,11.8
DAIHATSU,CHARADE,1987,1000.0,Manual,Petrol,418000.0,Gampola,2025-01-19,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,11.5
DAIHATSU,CHARADE,1989,1000.0,Manual,Petrol,396000.0,Maharagama,2025-01-02,No Leasing,USED,Available,Available,Not_Available,Available,7.8
DAIHATSU,CHARADE,1989,990.0,Manual,Diesel,396000.0,Balangoda,2024-12-24,No Leasing,USED,Not_Available,Available,Available,Available,11.8
DAIHATSU,CHARADE,1989,1000.0,Manual,Diesel,396000.0,Avissawella,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,8.75
DAIHATSU,CHARADE,2006,1500.0,Automatic,Petrol,209000.0,Rajagiriya,2024-12-24,No Leasing,USED,Available,Available,Available,Available,19.53125
DAIHATSU,CHARADE,1986,1000.0,Manual,Diesel,429000.0,Horana,2024-12-15,No Leasing,USED,Not_Available,Not_Available,Not_Available,Available,9.0
DAIHATSU,CHARADE,1989,1113.0,Manual,Diesel,396000.0,Kaduwela,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.9
DAIHATSU,CHARADE,1996,1500.0,Automatic,Petrol,319000.0,Kurunegala,2024-12-15,No Leasing,USED,Available,Available,Available,Available,19.53125
DAIHATSU,CHARADE G100,1991,990.0,Manual,Petrol,374000.0,Badulla,2025-01-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,12.5
DAIHATSU,CHARADE G100S,1987,1000.0,Manual,Petrol,418000.0,Divulapitiya,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.5
DAIHATSU,CHARADE G100S,1987,990.0,Manual,Petrol,418000.0,Embilipitiya,2025-01-14,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.95
DAIHATSU,CHARADE G101S,1989,1000.0,Manual,Diesel,396000.0,Kandy,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,8.0
DAIHATSU,CHARADE G101S,1989,1000.0,Manual,Diesel,396000.0,Kandy,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Available,8.0
DAIHATSU,CHARADE G11,1985,1000.0,Manual,Petrol,440000.0,Kurunegala,2024-12-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5
DAIHATSU,CHARADE G200S,1997,1300.0,Manual,Petrol,308000.0,Dompe,2024-12-14,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,15.0
DAIHATSU,CHARMANT,1985,1290.0,Manual,Petrol,440000.0,Gampaha,2024-12-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
DAIHATSU,COPEN,2015,650.0,Automatic,Petrol,110000.0,Colombo,2024-12-27,No Leasing,USED,Available,Available,Available,Available,58.0
DAIHATSU,COPEN X PLAY,2015,660.0,Automatic,Petrol,110000.0,Kelaniya,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,67.0
DAIHATSU,CUORE,1997,850.0,Manual,Petrol,308000.0,Matara,2025-01-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.9
DAIHATSU,CUORE,1994,825.0,Manual,Petrol,341000.0,Divulapitiya,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.75
DAIHATSU,CUORE,1991,800.0,Manual,Petrol,374000.0,Kuliyapitiya,2025-01-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5
DAIHATSU,CUORE,1997,825.0,Manual,Petrol,308000.0,Negombo,2024-12-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.25
DAIHATSU,CUOREMIRA,1997,850.0,Manual,Petrol,308000.0,Colombo,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.5
DAIHATSU,DAIHATSU,1982,1300.0,Manual,Diesel,473000.0,Elpitiya,2025-01-01,No Leasing,USED,Available,Available,Available,Available,9.5
DAIHATSU,G101S,1994,990.0,Manual,Diesel,341000.0,Ja-Ela,2025-01-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5
DAIHATSU,JAPAN,1996,847.0,Manual,Petrol,319000.0,Matugama,2024-12-17,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,14.5
DAIHATSU,MINI HUMMER,2009,650.0,Automatic,Petrol,176000.0,Kandy,2025-02-02,No Leasing,USED,Available,Available,Available,Available,49.75
DAIHATSU,MIRA,1997,847.0,Manual,Petrol,308000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,40.6875
DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Pannipitiya,2025-02-05,No Leasing,USED,Available,Available,Available,Available,51.0
DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Pannipitiya,2025-02-05,No Leasing,USED,Available,Available,Available,Available,50.75
DAIHATSU,MIRA,2017,650.0,Automatic,Petrol,88000.0,Colombo,2025-02-03,No Leasing,USED,Available,Available,Available,Available,59.6
DAIHATSU,MIRA,2017,650.0,Automatic,Petrol,88000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,59.9
DAIHATSU,MIRA,1997,890.0,Manual,Petrol,308000.0,Dehiwala-Mount-Lavinia,2025-02-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
DAIHATSU,MIRA,2024,650.0,Automatic,Petrol,11000.0,Dankotuwa,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,59.5
DAIHATSU,MIRA,2002,1000.0,Automatic,Petrol,253000.0,Kadawatha,2025-02-01,No Leasing,USED,Available,Available,Available,Available,40.6875
DAIHATSU,MIRA,2016,650.0,Automatic,Petrol,99000.0,Pannipitiya,2025-02-01,No Leasing,USED,Available,Available,Available,Available,54.375
DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Pannipitiya,2025-02-01,No Leasing,USED,Available,Available,Available,Available,51.0
DAIHATSU,MIRA,2019,650.0,Automatic,Petrol,66000.0,Malabe,2025-02-01,No Leasing,USED,Available,Available,Available,Available,59.9
DAIHATSU,MIRA,2017,650.0,Automatic,Petrol,88000.0,Galle,2025-01-30,No Leasing,USED,Available,Available,Available,Available,59.6
DAIHATSU,MIRA,2016,650.0,Automatic,Petrol,99000.0,Kottawa,2025-01-29,No Leasing,USED,Available,Available,Available,Available,53.0
DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Kottawa,2025-01-29,No Leasing,USED,Available,Available,Available,Available,52.5
DAIHATSU,MIRA,2017,660.0,Automatic,Petrol,88000.0,Kandy,2025-01-18,No Leasing,NEW,Available,Available,Available,Available,59.6
DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Nittambuwa,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Available,52.0
DAIHATSU,MIRA,1996,650.0,Manual,Petrol,319000.0,Gampaha,2025-01-07,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
DAIHATSU,MIRA,2016,660.0,Automatic,Petrol,99000.0,Colombo,2025-01-07,No Leasing,USED,Available,Available,Available,Available,54.375
DAIHATSU,MIRA,2017,660.0,Automatic,Petrol,88000.0,Gampaha,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Available,56.75
DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Kottawa,2025-01-26,No Leasing,USED,Available,Available,Available,Available,52.5
DAIHATSU,MIRA,2004,660.0,Automatic,Petrol,231000.0,Negombo,2025-01-25,No Leasing,USED,Available,Available,Available,Available,40.6875
DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Kottawa,2025-01-25,No Leasing,USED,Available,Available,Available,Available,49.9
DAIHATSU,MIRA,2017,650.0,Automatic,Petrol,88000.0,Nittambuwa,2025-01-23,No Leasing,USED,Available,Available,Not_Available,Available,57.75
DAIHATSU,MIRA,1994,800.0,Manual,Petrol,341000.0,Kalawana,2025-01-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
DAIHATSU,MIRA,1987,800.0,Manual,Petrol,418000.0,Kuliyapitiya,2025-01-03,No Leasing,USED,Available,Available,Not_Available,Not_Available,40.6875
DAIHATSU,MIRA,2016,650.0,Automatic,Petrol,99000.0,Kuliyapitiya,2025-01-01,No Leasing,USED,Available,Available,Available,Available,52.0
DAIHATSU,MIRA,2015,660.0,Automatic,Petrol,110000.0,Kottawa,2025-01-01,No Leasing,USED,Available,Available,Not_Available,Available,53.5
DAIHATSU,MIRA,2016,650.0,Automatic,Petrol,99000.0,Kandy,2024-12-28,No Leasing,USED,Available,Available,Available,Available,61.0
DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Galle,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Available,53.5
DAIHATSU,MIRA,2016,650.0,Automatic,Petrol,99000.0,Kuliyapitiya,2024-12-25,No Leasing,USED,Available,Available,Available,Available,52.0
DAIHATSU,MIRA,2017,660.0,Automatic,Petrol,88000.0,Panadura,2024-12-25,No Leasing,USED,Available,Available,Not_Available,Available,64.0
DAIHATSU,MIRA,2016,650.0,Automatic,Petrol,99000.0,Kadawatha,2024-12-23,No Leasing,USED,Available,Available,Available,Available,54.75
DAIHATSU,MIRA,2016,650.0,Automatic,Petrol,99000.0,Maharagama,2024-12-22,No Leasing,USED,Available,Available,Available,Available,53.5
DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Kandana,2024-12-10,No Leasing,USED,Available,Available,Not_Available,Available,57.0
DAIHATSU,MIRA ES,2016,660.0,Automatic,Petrol,99000.0,Nittambuwa,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,52.0
DAIHATSU,MIRA ES,2018,650.0,Automatic,Petrol,77000.0,Dehiwala-Mount-Lavinia,2025-01-29,No Leasing,USED,Available,Available,Available,Available,63.4
DAIHATSU,MIRA ES,2016,680.0,Automatic,Petrol,99000.0,Kandy,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Available,52.0
DAIHATSU,MIRA ES SAFETY,2018,660.0,Automatic,Petrol,77000.0,Piliyandala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,58.0
DAIHATSU,MIRA GINO SPECIAL EDITION,2001,650.0,Automatic,Petrol,264000.0,Colombo,2025-01-31,No Leasing,USED,Available,Available,Available,Available,41.0
DAIHATSU,MIRA JAPAN,2003,650.0,Automatic,Petrol,242000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,35.6
DAIHATSU,MIRA SAFETY,2016,650.0,Automatic,Petrol,99000.0,Maharagama,2025-01-22,No Leasing,USED,Available,Available,Available,Available,54.0
DAIHATSU,MIRA SAFETY,2016,650.0,Automatic,Petrol,99000.0,Galle,2024-12-19,No Leasing,USED,Available,Available,Available,Available,54.675
DAIHATSU,MIRA SAFETY,2016,660.0,Automatic,Petrol,99000.0,Ragama,2024-12-10,No Leasing,USED,Available,Available,Available,Available,55.35
DAIHATSU,MOVE,2016,660.0,Automatic,Petrol,99000.0,Negombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,62.2
